chrom	start	end	nSites	recombRate	CI95LO	CI95HI	recomb_cM_Mb	recomb_quantile_100
b'1'	3388000	3402000	678	1.81060268660546e-09	8.85952273424446e-10	2.31825401868777e-09	0.181060268660546	79
b'1'	3402000	3416000	1023	2.88722199401236e-09	2.15684567347773e-09	3.21863557947609e-09	0.288722199401236	98
b'1'	3416000	3430000	1022	6.37143536824453e-10	1.46590372068573e-10	1.59756450735496e-09	0.0637143536824453	21
b'1'	3430000	3444000	1261	1.97793946489158e-09	1.12967460376082e-09	2.40532353191705e-09	0.197793946489158	83
b'1'	3444000	3458000	1103	1.58810469394599e-09	7.15252080148002e-10	2.12112610983984e-09	0.158810469394599	72
b'1'	3458000	3472000	1303	8.80159824396805e-10	1.98462683993469e-10	1.76267790523264e-09	0.0880159824396805	37
b'1'	3472000	3486000	943	4.60376643707734e-10	1.07145924033654e-10	1.37346809893129e-09	0.0460376643707734	12
b'1'	3486000	3500000	1172	2.87751798511253e-09	2.1471416645779e-09	3.20893157057627e-09	0.287751798511253	98
b'1'	3500000	3514000	1093	1.267343442346e-09	4.11104905329e-10	1.94854687489695e-09	0.1267343442346	59
b'1'	3514000	3528000	963	1.43517256194364e-09	6.09467077401887e-10	2.04386730655187e-09	0.143517256194364	66
b'1'	3528000	3542000	1107	2.06099337821221e-09	1.25352670690794e-09	2.49516527664574e-09	0.206099337821221	85
b'1'	3542000	3556000	997	1.31418419438532e-09	4.21478765362229e-10	1.94226032993015e-09	0.131418419438532	61
b'1'	3556000	3570000	1357	2.17032277177276e-09	1.37606478461494e-09	2.58248949474671e-09	0.217032277177276	88
b'1'	3570000	3584000	1117	1.54025706062291e-09	6.72024809250908e-10	2.11765251984544e-09	0.154025706062291	70
b'1'	3584000	3598000	431	4.20950363322076e-10	6.4560004431064e-11	1.36564842754234e-09	0.0420950363322076	10
b'1'	3598000	3612000	803	1.26989205860424e-09	4.13653521587242e-10	1.9510954911552e-09	0.126989205860424	59
b'1'	3612000	3626000	731	6.90561303003297e-10	1.45972334638007e-10	1.62288597602303e-09	0.0690561303003297	24
b'1'	3626000	3640000	455	5.61125429704063e-11	0	8.17747423134637e-10	0.00561125429704063	1
b'1'	3640000	3654000	390	8.38046001592309e-11	0	8.91168170602318e-10	0.00838046001592309	1
b'1'	3654000	3668000	648	1.87952584614703e-09	1.02914914930996e-09	2.35829768498807e-09	0.187952584614703	81
b'1'	3668000	3682000	617	1.00836569636216e-09	2.98025974596564e-10	1.85675902417466e-09	0.100836569636216	43
b'1'	3682000	3696000	662	1.20677665834438e-09	4.2743763863688e-10	1.88952181320072e-09	0.120677665834438	54
b'1'	3696000	3710000	945	1.73354046735648e-09	8.52924292930779e-10	2.24232551478261e-09	0.173354046735648	76
b'1'	3710000	3724000	634	4.98332145797819e-10	3.42486963504464e-11	1.44980894869957e-09	0.0498332145797819	13
b'1'	3724000	3738000	987	7.58678432025286e-10	1.78331736325335e-10	1.68806794182144e-09	0.0758678432025286	29
b'1'	3738000	3752000	877	7.51931414327445e-10	1.71584718627494e-10	1.6813209241236e-09	0.0751931414327445	28
b'1'	3752000	3766000	1080	3.94084500744288e-10	9.30508832662691e-11	1.3119686028028e-09	0.0394084500744288	9
b'1'	3766000	3780000	893	1.12553138540409e-09	3.42156142951669e-10	1.87482664457665e-09	0.112553138540409	50
b'1'	3780000	3794000	1070	1.01281050335181e-09	3.0247078158621e-10	1.86120383116431e-09	0.101281050335181	44
b'1'	3794000	3808000	766	1.5828003613993e-09	7.09947747601313e-10	2.11582177729315e-09	0.15828003613993	72
b'1'	3808000	3822000	797	1.30049008647986e-09	4.0778465745677e-10	1.92856622202469e-09	0.130049008647986	60
b'1'	3822000	3836000	988	1.43562059129122e-09	6.09915106749465e-10	2.04431533589944e-09	0.143562059129122	66
b'1'	3836000	3850000	692	2.87445408588701e-09	2.14407776535238e-09	3.20586767135075e-09	0.287445408588701	98
b'1'	3850000	3864000	1289	1.70149388550571e-09	8.74493428501367e-10	2.2260555462809e-09	0.170149388550571	75
b'1'	3864000	3878000	1237	2.08560321429345e-09	1.23929423861628e-09	2.51256797228698e-09	0.208560321429345	85
b'1'	3878000	3892000	1213	1.42924271777813e-09	6.03537233236382e-10	2.03793746238636e-09	0.142924271777813	65
b'1'	3892000	3906000	627	4.52643231280865e-10	9.9412511606785e-11	1.36573468650442e-09	0.0452643231280865	11
b'1'	3906000	3920000	520	2.44836328382962e-10	0	1.1598953180752e-09	0.0244836328382962	4
b'1'	3920000	3934000	916	6.50365099436076e-10	1.14894353914227e-10	1.53841727290051e-09	0.0650365099436076	22
b'1'	3934000	3948000	934	9.31263383694358e-10	2.25104294158051e-10	1.76686000892039e-09	0.0931263383694358	38
b'1'	3948000	3962000	804	3.86256142030784e-10	8.52225245527648e-11	1.30414024408929e-09	0.0386256142030784	8
b'1'	3962000	3976000	985	9.01587060566792e-10	1.99168451178326e-10	1.713713077003e-09	0.0901587060566792	38
b'1'	3976000	3990000	1103	1.38419804938146e-10	0	9.71070997377616e-10	0.0138419804938146	2
b'1'	3990000	4004000	1019	1.22857718394816e-09	4.49238164240655e-10	1.91132233880449e-09	0.122857718394816	56
b'1'	4004000	4018000	1031	1.7101923110569e-09	8.83191854052558e-10	2.23475397183209e-09	0.17101923110569	76
b'1'	4018000	4032000	323	1.1813113685092e-09	4.16977359924198e-10	1.90877207684771e-09	0.11813113685092	53
b'1'	4032000	4046000	669	1.62151811573119e-09	7.44864071929087e-10	2.15359591976971e-09	0.162151811573119	74
b'1'	4046000	4060000	1031	2.94048157771427e-09	2.21010525717964e-09	3.27189516317801e-09	0.294048157771427	99
b'1'	4060000	4074000	1481	5.58976328135896e-10	1.09321553610042e-10	1.51126875083157e-09	0.0558976328135896	17
b'1'	4074000	4088000	1130	5.18721335477585e-10	1.28819666193264e-10	1.46091321832431e-09	0.0518721335477585	15
b'1'	4088000	4102000	711	3.74223332478447e-10	7.31897150004276e-11	1.29210743453696e-09	0.0374223332478447	8
b'1'	4102000	4116000	1254	2.43344500429383e-10	0	1.15840349012162e-09	0.0243344500429383	4
b'1'	4116000	4130000	946	5.89454655937002e-10	7.2277110703053e-11	1.54275426185839e-09	0.0589454655937002	19
b'1'	4130000	4144000	959	1.77492436002483e-09	8.68016025483395e-10	2.24428029192284e-09	0.177492436002483	78
b'1'	4144000	4158000	1096	7.93237096106821e-10	1.52186777722803e-10	1.70438453693647e-09	0.0793237096106821	31
b'1'	4158000	4172000	854	1.17336678103518e-09	3.98728070913669e-10	1.90813804153732e-09	0.117336678103518	52
b'1'	4172000	4186000	942	8.67538896113604e-10	1.85841755710267e-10	1.75005697694944e-09	0.0867538896113604	36
b'1'	4186000	4200000	1252	7.19283747403493e-10	1.38937051703542e-10	1.64867325719965e-09	0.0719283747403493	26
b'1'	4200000	4214000	887	1.97313259107818e-09	1.12486772994741e-09	2.40051665810365e-09	0.197313259107818	83
b'1'	4214000	4228000	1143	1.62579020022407e-09	7.49136156421969e-10	2.1578680042626e-09	0.162579020022407	74
b'1'	4228000	4242000	808	2.20563446751826e-09	1.44934768154376e-09	2.59403423542154e-09	0.220563446751826	88
b'1'	4242000	4256000	853	7.27186966653757e-10	1.46840270953805e-10	1.65657647644991e-09	0.0727186966653757	26
b'1'	4256000	4270000	927	1.05351114241742e-09	3.33182411032369e-10	1.84715297800104e-09	0.105351114241742	46
b'1'	4270000	4284000	1181	1.61384311645285e-09	7.3718907265074e-10	2.14592092049137e-09	0.161384311645285	73
b'1'	4284000	4298000	666	1.35148127464904e-09	4.97552322100163e-10	1.95785159527065e-09	0.135148127464904	61
b'1'	4298000	4312000	1087	1.07448024107548e-09	3.42353259813353e-10	1.83792840687247e-09	0.107448024107548	47
b'1'	4312000	4326000	1194	5.45717789435411e-10	9.6063014909557e-11	1.49801021213109e-09	0.0545717789435411	16
b'1'	4326000	4340000	1069	4.36883223178678e-10	4.85914716490212e-11	1.3804796130916e-09	0.0436883223178678	11
b'1'	4340000	4354000	1097	1.12417674362057e-09	3.4080150116815e-10	1.87347200279313e-09	0.112417674362057	50
b'1'	4354000	4368000	1285	1.2615329498558e-09	4.25478510287775e-10	1.94689156416099e-09	0.12615329498558	58
b'1'	4368000	4382000	1461	1.62297674986488e-09	7.4632270606277e-10	2.1550545539034e-09	0.162297674986488	74
b'1'	4382000	4396000	1170	4.43082094283126e-10	5.47903427534689e-11	1.38667848419605e-09	0.0443082094283126	11
b'1'	4396000	4410000	1035	1.36797631047038e-09	5.14047357921505e-10	1.97434663109199e-09	0.136797631047038	62
b'1'	4410000	4424000	907	4.95699965593209e-10	3.16165161458369e-11	1.44717676849496e-09	0.0495699965593209	13
b'1'	4424000	4438000	163	7.47711712274066e-10	1.67365016574115e-10	1.67710122207022e-09	0.0747711712274066	27
b'1'	4438000	4452000	780	5.41683494303965e-10	9.20287197781115e-11	1.49397591699964e-09	0.0541683494303965	16
b'1'	4452000	4466000	834	1.59047037662061e-09	7.17617762822618e-10	2.12349179251445e-09	0.159047037662061	72
b'1'	4466000	4480000	889	9.46602716368981e-10	2.40443626832674e-10	1.78219934159501e-09	0.0946602716368981	40
b'1'	4480000	4494000	1300	4.95512575459437e-10	1.05610906175117e-10	1.43770445830616e-09	0.0495512575459437	13
b'1'	4494000	4508000	1393	2.84236486551934e-09	2.15888228942782e-09	3.190229302775e-09	0.284236486551934	97
b'1'	4508000	4522000	1099	1.25822939224745e-09	4.22174952679428e-10	1.94358800655264e-09	0.125822939224745	58
b'1'	4522000	4536000	980	2.08249037162779e-09	1.23618139595062e-09	2.50945512962132e-09	0.208249037162779	85
b'1'	4536000	4550000	1038	8.44010533437688e-10	1.62313393034351e-10	1.72652861427352e-09	0.0844010533437688	34
b'1'	4550000	4564000	1443	2.26895614325215e-09	1.43122173918329e-09	2.66584300551607e-09	0.226895614325215	89
b'1'	4564000	4578000	1320	9.37895313611039e-10	2.09686828432078e-10	1.76836082108416e-09	0.0937895313611039	39
b'1'	4578000	4592000	724	2.94961755363311e-09	2.21924123309848e-09	3.28103113909684e-09	0.294961755363311	99
b'1'	4592000	4606000	704	1.88888122025682e-09	1.03850452341975e-09	2.36765305909787e-09	0.188888122025683	81
b'1'	4606000	4620000	993	5.53660183374018e-10	1.04005408848164e-10	1.5059526060697e-09	0.0553660183374018	17
b'1'	4620000	4634000	834	2.9017623325027e-09	2.17138601196807e-09	3.23317591796644e-09	0.29017623325027	98
b'1'	4634000	4648000	675	7.62557541126594e-10	1.4151222595211e-10	1.64611294219214e-09	0.0762557541126594	29
b'1'	4648000	4662000	714	1.24990034542434e-09	3.93661808407348e-10	1.9311037779753e-09	0.124990034542434	57
b'1'	4662000	4676000	492	2.75922355147602e-09	2.00439098835477e-09	3.11367324884666e-09	0.275922355147602	95
b'1'	4676000	4690000	477	7.55477733640471e-10	1.51270582662273e-10	1.65463012507193e-09	0.0755477733640471	28
b'1'	4690000	4704000	61	7.98937910391139e-10	1.57887592007122e-10	1.71008535122079e-09	0.0798937910391139	31
b'1'	4774000	4788000	109	1.2662062736614e-09	4.09967736644404e-10	1.94740970621236e-09	0.12662062736614	58
b'1'	4788000	4802000	567	1.35129245364803e-09	4.97363501099157e-10	1.95766277426964e-09	0.135129245364803	61
b'1'	4802000	4816000	856	2.0931008309817e-09	1.24679185530453e-09	2.52006558897523e-09	0.20931008309817	86
b'1'	4816000	4830000	691	1.06110285810261e-09	3.40774126717556e-10	1.85474469368623e-09	0.106110285810261	46
b'1'	4830000	4844000	1121	8.38981010693242e-11	0	8.91261671512411e-10	0.00838981010693242	1
b'1'	4844000	4858000	1060	1.17438314240717e-09	3.99744432285657e-10	1.90915440290931e-09	0.117438314240717	52
b'1'	4858000	4872000	774	7.54498864837575e-10	1.50291713859377e-10	1.65365125626903e-09	0.0754498864837575	28
b'1'	4872000	4886000	649	1.8268582804071e-09	1.02520284670507e-09	2.28396659271992e-09	0.18268582804071	79
b'1'	4886000	4900000	847	6.85093892110219e-10	1.40504923744929e-10	1.61741856512995e-09	0.0685093892110219	24
b'1'	4900000	4914000	801	6.04507168403608e-10	1.13303915331216e-10	1.54292419582209e-09	0.0604507168403608	20
b'1'	4914000	4928000	942	7.58260731411147e-10	1.5405358043295e-10	1.6574131228426e-09	0.0758260731411147	29
b'1'	4928000	4942000	621	5.08852005405701e-10	1.1895033612138e-10	1.45104388825242e-09	0.0508852005405701	14
b'1'	4942000	4956000	777	4.15485444457519e-10	5.90950855665065e-11	1.36018350867778e-09	0.0415485444457519	10
b'1'	4956000	4970000	803	7.68599215071961e-10	1.47553899897477e-10	1.65215461613751e-09	0.0768599215071961	30
b'1'	4970000	4984000	862	7.64248033593835e-10	1.43202718419351e-10	1.64780343465938e-09	0.0764248033593835	29
b'1'	4984000	4998000	792	1.36041702853639e-09	5.06488075987514e-10	1.966787349158e-09	0.136041702853639	62
b'1'	4998000	5012000	831	4.29471930358383e-10	4.11801788287263e-11	1.37306832027131e-09	0.0429471930358383	10
b'1'	5012000	5026000	1079	1.18376696668787e-09	4.19432958102873e-10	1.91122767502638e-09	0.118376696668787	53
b'1'	5026000	5040000	885	1.22934994330219e-09	4.50010923594682e-10	1.91209509815852e-09	0.122934994330219	56
b'1'	5040000	5054000	1081	1.10185048313069e-09	3.69723501868566e-10	1.86529864892768e-09	0.110185048313069	49
b'1'	5054000	5068000	995	1.39283200556836e-09	5.7388240021602e-10	2.0088628430209e-09	0.139283200556836	64
b'1'	5068000	5082000	953	4.16462818043302e-10	6.00724591522899e-11	1.36116088226356e-09	0.0416462818043302	10
b'1'	5082000	5096000	1203	1.27002586807565e-09	4.13787331058656e-10	1.95122930062661e-09	0.127002586807565	59
b'1'	5096000	5110000	1235	9.3240087011259e-10	2.26241780576283e-10	1.76799749533862e-09	0.093240087011259	39
b'1'	5110000	5124000	1358	6.58228590137337e-10	1.67675425381456e-10	1.61864956066784e-09	0.0658228590137337	23
b'1'	5124000	5138000	1230	8.59789337962733e-10	2.31692005484804e-10	1.75255283997668e-09	0.0859789337962733	36
b'1'	5138000	5152000	1360	3.25432950293966e-10	0	1.24883942380149e-09	0.0325432950293966	6
b'1'	5152000	5166000	1173	6.68287668875165e-10	1.32816923353316e-10	1.5563398423396e-09	0.0668287668875165	23
b'1'	5166000	5180000	1177	1.36696974277048e-09	5.13040790221603e-10	1.97334006339209e-09	0.136696974277048	62
b'1'	5180000	5194000	925	1.57167491074267e-09	6.62963883483918e-10	2.14005870077655e-09	0.157167491074267	71
b'1'	5194000	5208000	1324	8.48789848036466e-10	2.20692515558538e-10	1.74155335005042e-09	0.0848789848036466	34
b'1'	5208000	5222000	1187	5.21669793531052e-10	5.758634408368e-11	1.4731465964328e-09	0.0521669793531052	15
b'1'	5222000	5236000	1352	2.2683579068855e-09	1.43062350281663e-09	2.66524476914941e-09	0.22683579068855	89
b'1'	5236000	5250000	1247	1.76269286103854e-09	8.5578452649711e-10	2.23204879293655e-09	0.176269286103854	77
b'1'	5250000	5264000	1503	1.51369347389462e-09	6.87828465569802e-10	2.07515502892108e-09	0.151369347389462	69
b'1'	5264000	5278000	1560	1.1712222861395e-09	3.96583576017989e-10	1.90599354664164e-09	0.11712222861395	52
b'1'	5278000	5292000	1289	2.17391214013214e-09	1.37965415297432e-09	2.58607886310609e-09	0.217391214013214	88
b'1'	5292000	5306000	1092	1.4306516329534e-09	5.68423498229705e-10	2.01265507839075e-09	0.14306516329534	65
b'1'	5306000	5320000	1050	1.1584627395486e-09	3.83824029427088e-10	1.89323400005074e-09	0.11584627395486	51
b'1'	5320000	5334000	916	8.36971826422321e-10	2.08874493944393e-10	1.72973532843627e-09	0.0836971826422321	33
b'1'	5334000	5348000	709	1.56029890022723e-09	6.51587872968472e-10	2.12868269026111e-09	0.156029890022723	70
b'1'	5348000	5362000	1182	6.48379395655899e-10	1.57826230900019e-10	1.60880036618641e-09	0.0648379395655899	22
b'1'	5362000	5376000	947	9.52742321131131e-10	2.2453383595217e-10	1.78320782860425e-09	0.0952742321131131	41
b'1'	5376000	5390000	1369	1.56111182485094e-09	6.52400797592181e-10	2.12949561488482e-09	0.156111182485094	70
b'1'	5390000	5404000	1364	1.26840203114127e-09	4.1216349412427e-10	1.94960546369222e-09	0.126840203114127	59
b'1'	5404000	5418000	1224	1.24242578622998e-09	3.86187249212986e-10	1.92362921878094e-09	0.124242578622998	56
b'1'	5418000	5432000	1384	2.20942035724677e-09	1.45313357127227e-09	2.59782012515005e-09	0.220942035724677	89
b'1'	5432000	5446000	1147	1.16217704965165e-09	3.87538339530139e-10	1.89694831015379e-09	0.116217704965165	52
b'1'	5446000	5460000	1189	1.04448501511577e-09	3.24156283730719e-10	1.83812685069939e-09	0.104448501511577	45
b'1'	5460000	5474000	1107	1.14428873144198e-09	3.60913488989556e-10	1.89358399061453e-09	0.114428873144198	51
b'1'	5474000	5488000	1388	8.52720674143736e-10	2.24623341665808e-10	1.74548417615769e-09	0.0852720674143736	35
b'1'	5488000	5502000	536	9.82499743378062e-10	2.38808229451115e-10	1.8131832542443e-09	0.0982499743378062	42
b'1'	5502000	5516000	1105	1.99231530504023e-09	1.18360872278427e-09	2.43258026841524e-09	0.199231530504023	84
b'1'	5516000	5530000	1272	1.02461338033015e-09	3.04284648945091e-10	1.81825521591376e-09	0.102461338033015	44
b'1'	5530000	5544000	1273	1.21649095153441e-09	4.37151931826907e-10	1.89923610639075e-09	0.121649095153441	55
b'1'	5544000	5558000	1313	1.82919221463836e-09	1.02753678093633e-09	2.28630052695119e-09	0.182919221463836	79
b'1'	5558000	5572000	1389	1.16947786150252e-09	3.94839151381009e-10	1.90424912200466e-09	0.116947786150252	52
b'1'	5572000	5586000	1365	6.49090022508836e-10	1.58536857752956e-10	1.60951099303934e-09	0.0649090022508836	22
b'1'	5586000	5600000	684	5.66817230652194e-10	7.5613977579802e-11	1.50523425807067e-09	0.0566817230652194	17
b'1'	5600000	5614000	1303	1.73834945939412e-09	8.57733284968427e-10	2.24713450682025e-09	0.173834945939412	77
b'1'	5614000	5628000	937	1.97518627178201e-09	1.12692141065125e-09	2.40257033880748e-09	0.197518627178201	83
b'1'	5628000	5642000	1075	8.55632158284125e-10	1.73935017880788e-10	1.73815023911996e-09	0.0855632158284124	35
b'1'	5642000	5656000	1066	5.18517676495903e-10	5.44342270485304e-11	1.46999447939765e-09	0.0518517676495903	15
b'1'	5656000	5670000	1196	1.44466373615823e-09	5.82435601434537e-10	2.02666718159558e-09	0.144466373615823	67
b'1'	5670000	5684000	1089	1.26413461517117e-09	4.28080175603149e-10	1.94949322947636e-09	0.126413461517117	58
b'1'	5684000	5698000	962	1.26084259565488e-09	4.24788156086853e-10	1.94620120996006e-09	0.126084259565488	58
b'1'	5698000	5712000	1096	8.64502633484378e-10	1.82805493081041e-10	1.74702071432021e-09	0.0864502633484378	36
b'1'	5712000	5726000	1006	9.39385496825793e-10	2.11177011646833e-10	1.76985100429891e-09	0.0939385496825793	39
b'1'	5726000	5740000	155	8.71575384230148e-10	1.89878243826811e-10	1.75409346506598e-09	0.0871575384230148	37
b'1'	5740000	5754000	829	1.04804489031761e-09	3.27716158932553e-10	1.84168672590122e-09	0.104804489031761	46
b'1'	5754000	5768000	902	1.16655470581777e-09	3.91915995696261e-10	1.90132596631992e-09	0.116655470581777	52
b'1'	5768000	5782000	628	7.47663665964189e-10	1.67316970264237e-10	1.67705317576034e-09	0.0747663665964189	27
b'1'	5782000	5796000	831	2.4849253294726e-10	0	1.1635515226395e-09	0.024849253294726	4
b'1'	5796000	5810000	922	8.1609657340752e-10	1.75046255023502e-10	1.72724401423717e-09	0.081609657340752	32
b'1'	5810000	5824000	294	2.99610451082262e-10	0	1.22301692458979e-09	0.0299610451082262	5
b'1'	5824000	5838000	1042	3.06965523739132e-10	0	1.23037199724666e-09	0.0306965523739132	6
b'1'	5838000	5852000	650	9.36403959142879e-10	2.08195473963919e-10	1.766869466616e-09	0.0936403959142879	39
b'1'	5852000	5866000	359	1.61757794451697e-09	7.40923900714864e-10	2.14965574855549e-09	0.161757794451697	73
b'1'	5866000	5880000	756	8.55085110804091e-10	2.26987778326163e-10	1.74784861281804e-09	0.0855085110804091	35
b'1'	5880000	5894000	1030	5.92640265835468e-10	7.54627206015195e-11	1.54593987175686e-09	0.0592640265835468	19
b'1'	5894000	5908000	1092	3.8684695215245e-10	8.58133346744311e-11	1.30473105421096e-09	0.038684695215245	8
b'1'	5908000	5922000	628	6.55247681075938e-10	1.19776935554089e-10	1.54329985454037e-09	0.0655247681075938	22
b'1'	5922000	5936000	962	1.21043928455468e-09	4.31100264847172e-10	1.89318443941101e-09	0.121043928455468	55
